"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912026","MCL, LRAA","TTHM","0.0897 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912027","MCL, SINGLE SAMPLE","NITRATE-NITRITE","14 MG/L","10 MG/L",2016-01-01,2016-03-31,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912028","MCL, SINGLE SAMPLE","NITRATE-NITRITE","14 MG/L","10 MG/L",2016-04-01,2016-06-30,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912029","STATE PRIMARY MCL VIOL - NOT CR6","PERCHLORATE","0.009 MG/L","0.006 MG/L",2016-01-01,2016-03-31,"812015",2008-02-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912030","STATE PRIMARY MCL VIOL - NOT CR6","PERCHLORATE","0.008 MG/L","0.006 MG/L",2016-04-01,2016-06-30,"812015",2008-02-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912031","MCL, LRAA","TTHM","0.112 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912032","MCL, LRAA","TTHM","0.092 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912033","MCL, LRAA","TTHM","0.092 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912034","MCL, LRAA","TTHM","0.096 MG/L","0.080 MG/L",2016-07-01,2016-09-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912037","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.083 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912038","MCL, LRAA","TTHM","0.129 MG/L","0.080 MG/L",2016-10-01,2016-12-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912039","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.110 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912040","MCL, LRAA","TTHM","0.158 MG/L","0.080 MG/L",2017-01-01,2017-03-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912041","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.124 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912042","MCL, LRAA","TTHM","0.148 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912043","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.119 MG/L","0.060 MG/L",2017-07-01,2017-09-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912044","MCL, LRAA","TTHM","0.130 MG/L","0.080 MG/L",2017-07-01,2017-09-30,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912045","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.098 MG/L","0.060 MG/L",2017-10-01,2017-12-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912046","MCL, LRAA","TTHM","0.098 MG/L","0.080 MG/L",2017-10-01,2017-12-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912047","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2018-01-01,2018-03-31,"9912012",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212030","MCL,  AVERAGE","ARSENIC",".02130000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212030","MCL,  AVERAGE","ARSENIC",".02130000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212031","MCL,  AVERAGE","ARSENIC",".02050000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212031","MCL,  AVERAGE","ARSENIC",".02050000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212032","MCL,  AVERAGE","ARSENIC",".02080000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","1212032","MCL,  AVERAGE","ARSENIC",".02080000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912005","MCL,  AVERAGE","ARSENIC","0.0195 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912005","MCL,  AVERAGE","ARSENIC","0.0195 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912006","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912006","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912009","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912009","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912010","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912010","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912011","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912011","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912012","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912012","MCL,  AVERAGE","ARSENIC","0.018 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912013","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912013","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912014","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"912015",2009-01-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912014","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912015","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"9912010",2015-07-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912016","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912017","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912018","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912019","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2015-10-01,2015-12-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912020","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2016-01-01,2016-03-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912021","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2016-04-01,2016-06-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912023","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2016-07-01,2016-09-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912024","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2016-10-01,2016-12-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912025","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2017-01-01,2017-03-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912026","MCL,  AVERAGE","ARSENIC","0.020 MG/L","0.010 MG/L",2017-04-01,2017-06-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912027","MCL,  AVERAGE","ARSENIC","0.017 MG/L","0.010 MG/L",2017-07-01,2017-09-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912028","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912028","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9912013",2017-10-12,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912028","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"9912014",2018-01-03,"RETURN TO COMPLIANCE"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912030","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.000013 MG/L","0.000005 MG/L",2018-04-01,2018-06-30,"9912017",2018-06-29,"CA STATE ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912031","MCL,  AVERAGE","ARSENIC","0.016 MG/L","0.010 MG/L",2018-01-01,2018-03-31,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912032","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2018-04-01,2018-06-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912033","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.000020 MG/L","0.000005 MG/L",2018-07-01,2018-09-30,"9912017",2018-06-29,"CA STATE ACTION ISSUED"
"CA5410009","PIXLEY PUBLIC UTIL DIST","PIXLEY","TULARE","93256","COMMUNITY","2716","825","DISTRICT 12 - VISALIA","9912034","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2018-07-01,2018-09-30,"9912011",2015-05-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410015","TULARE, CITY OF","TULARE","TULARE","93274","COMMUNITY","63837","18524","DISTRICT 24 - TULARE","9812007","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.008 UG/L","0.005 UG/L",2018-04-01,2018-06-30,"9812012",2018-05-08,"CA STATE ACTION ISSUED"
"CA5410015","TULARE, CITY OF","TULARE","TULARE","93274","COMMUNITY","63837","18524","DISTRICT 24 - TULARE","9812008","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.019 UG/L","0.005 UG/L",2018-07-01,2018-09-30,"9812012",2018-05-08,"CA STATE ACTION ISSUED"
"CA5410015","TULARE, CITY OF","TULARE","TULARE","93274","COMMUNITY","63837","18524","DISTRICT 24 - TULARE","9812009","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.014 UG/L","0.005 UG/L",2018-10-01,2018-12-31,"9812012",2018-05-08,"CA STATE ACTION ISSUED"
"CA5410017","LONDON COMMUNITY SERV DIST","DINUBA","TULARE","93618","COMMUNITY","2138","439","DISTRICT 12 - VISALIA","9612008","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.000006 MG/L","0.000005 MG/L",2018-04-01,2018-06-30,"9612014",2018-06-21,"CA STATE ACTION ISSUED"
"CA5410017","LONDON COMMUNITY SERV DIST","DINUBA","TULARE","93618","COMMUNITY","2138","439","DISTRICT 12 - VISALIA","9612009","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.000008 MG/L","0.000005 MG/L",2018-07-01,2018-09-30,"9612014",2018-06-21,"CA STATE ACTION ISSUED"
"CA5410024","RICHGROVE COMMUNITY SERVICES DISTRICT","RICHGROVE","TULARE","93261","COMMUNITY","1617","524","DISTRICT 12 - VISALIA","9812025","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.000007 MG/L","0.000005 MG/L",2018-10-01,2018-12-31,"9812033",2018-12-18,"CA STATE ACTION ISSUED"
"CA5410026","POPLAR COMM SERVICE DIST","POPLAR","TULARE","93257","COMMUNITY","2200","582","DISTRICT 12 - VISALIA","9812007","MCL, SINGLE SAMPLE","NITRATE","79.0 MG/L","45 MG/L",2014-05-01,2014-05-31,"1012017",2010-07-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212030","MCL,  AVERAGE","ARSENIC",".02630000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212030","MCL,  AVERAGE","ARSENIC",".02630000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212031","MCL,  AVERAGE","ARSENIC",".02720000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212031","MCL,  AVERAGE","ARSENIC",".02720000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212032","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212032","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212033","MCL,  AVERAGE","ARSENIC","0.025 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212033","MCL,  AVERAGE","ARSENIC","0.025 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212034","MCL,  AVERAGE","ARSENIC","0.025 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212034","MCL,  AVERAGE","ARSENIC","0.025 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212035","MCL,  AVERAGE","ARSENIC","0.033 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212035","MCL,  AVERAGE","ARSENIC","0.033 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212036","MCL,  AVERAGE","ARSENIC","0.032 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1212011",2015-05-08,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410050","ALPAUGH COMMUNITY SERVICES DISTRICT","ALPAUGH","TULARE","93201","COMMUNITY","1026","392","DISTRICT 12 - VISALIA","1212036","MCL,  AVERAGE","ARSENIC","0.032 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"912002",2008-12-18,"FORMAL ENFORCEMENT ACTION ISSUED"
